uri,vocabularies,label_count,labels
http://id.loc.gov/authorities/subjects/sh85075608,lcsh,1,Leaves
http://id.loc.gov/authorities/subjects/sh85075636,,1,"Lebanon -- History -- Civil War, 1975-1990"
http://id.loc.gov/authorities/subjects/sh85076240,lcsh,1,Letters
http://id.loc.gov/authorities/subjects/sh85076242,lcsh,1,Letters in art
http://id.loc.gov/authorities/subjects/sh85076512,lcsh,1,Libraries -- History
http://id.loc.gov/authorities/subjects/sh85076886,lcsh,1,Light and darkness in literature
http://id.loc.gov/authorities/subjects/sh85076896,lcsh,1,Light in art
http://id.loc.gov/authorities/subjects/sh85077159,lcsh,1,Line (Art)
http://id.loc.gov/authorities/subjects/sh85077319,lcsh,1,Lipreading
http://id.loc.gov/authorities/subjects/sh85077575,lcsh,1,Literature and technology
http://id.loc.gov/authorities/subjects/sh85078243,lcsh,1,Loneliness
http://id.loc.gov/authorities/subjects/sh85078431,lcsh,1,Loss (Psychology)
http://id.loc.gov/authorities/subjects/sh85078519,lcsh,1,Love
http://id.loc.gov/authorities/subjects/sh85078533,lcsh,1,Love in art
http://id.loc.gov/authorities/subjects/sh85079396,lcsh,1,Machinery in art
http://id.loc.gov/authorities/subjects/sh85079877,lcsh,1,Mail art
http://id.loc.gov/authorities/subjects/sh85080130,lcsh,1,Male nude in art
http://id.loc.gov/authorities/subjects/sh85080298,lcsh,1,Human beings -- Effect of environment on
http://id.loc.gov/authorities/subjects/sh85080299,lcsh,1,Nature -- Effect of human beings on
http://id.loc.gov/authorities/subjects/sh85080301,lcsh,1,Human beings -- Origin
http://id.loc.gov/authorities/subjects/sh85081056,lcsh,1,Marginalia
http://id.loc.gov/authorities/subjects/sh85081057,lcsh,1,"Marginality, Social"
http://id.loc.gov/authorities/subjects/sh85081416,lcsh,1,Marriage
http://id.loc.gov/authorities/subjects/sh85081504,lcsh,1,Marriage in art
http://id.loc.gov/authorities/subjects/sh85081797,lcsh,1,Masculinity
http://id.loc.gov/authorities/subjects/sh85081817,lcsh,1,Masks
http://id.loc.gov/authorities/subjects/sh85081824,lcsh,1,Masks in art
http://id.loc.gov/authorities/subjects/sh85081889,lcsh,1,Mass media and sports
http://id.loc.gov/authorities/subjects/sh85081890,lcsh,1,Mass media and the arts
http://id.loc.gov/authorities/subjects/sh85082051,lcsh,1,Mate selection
http://id.loc.gov/authorities/subjects/sh85082411,lcsh,1,Maya art
http://id.loc.gov/authorities/subjects/sh85082692,lcsh,1,Meaning (Philosophy)
http://id.loc.gov/authorities/subjects/sh85083497,lcsh,1,Memory
http://id.loc.gov/authorities/subjects/sh85083601,lcsh,1,Menstrual cycle
http://id.loc.gov/authorities/subjects/sh85083602,lcsh,1,Menstrual cycle -- Psychological aspects
http://id.loc.gov/authorities/subjects/sh85083604,lcsh,1,Menstruation
http://id.loc.gov/authorities/subjects/sh85083907,lcsh,1,Mescal
http://id.loc.gov/authorities/subjects/sh85084590,,1,"Mexico -- History -- Revolution, 1910-1920"
http://id.loc.gov/authorities/subjects/sh85085126,lcsh,1,Militarism
http://id.loc.gov/authorities/subjects/sh85085644,lcsh,1,Miniature books -- Specimens
http://id.loc.gov/authorities/subjects/sh85085702,lcsh,1,Minimal art
http://id.loc.gov/authorities/subjects/sh85085969,lcsh,1,Mirrors in art
http://id.loc.gov/authorities/subjects/sh85086321,lcsh,1,Mixed media painting
http://id.loc.gov/authorities/subjects/sh85086800,lcsh,1,Money in art
http://id.loc.gov/authorities/subjects/sh85086996,lcsh,1,Monsters in art
http://id.loc.gov/authorities/subjects/sh85087511,lcsh,1,Motels
http://id.loc.gov/authorities/subjects/sh85087517,lcsh,1,Mother and child
http://id.loc.gov/authorities/subjects/sh85087538,lcsh,1,Mothers and daughters
http://id.loc.gov/authorities/subjects/sh85087539,lcsh,1,Mothers and sons
http://id.loc.gov/authorities/subjects/sh85087545,lcsh,1,Mothers in art
http://id.loc.gov/authorities/subjects/sh85087612,lcsh,1,Motor vehicles -- Maintenance and repair
http://id.loc.gov/authorities/subjects/sh85087965,lcsh,1,Mountains in art
http://id.loc.gov/authorities/subjects/sh85088916,lcsh,1,Music in art
http://id.loc.gov/authorities/subjects/sh85090290,lcsh,1,Nature photography
http://id.loc.gov/authorities/subjects/sh85090501,,1,Middle East
http://id.loc.gov/authorities/subjects/sh85092460,,1,North America -- History
http://id.loc.gov/authorities/subjects/sh85092792,lcsh,1,Notebooks
http://id.loc.gov/authorities/subjects/sh85093038,lcsh,1,Nuclear power plants -- Environmental aspects
http://id.loc.gov/authorities/subjects/sh85093169,lcsh,1,Nude in art
http://id.loc.gov/authorities/subjects/sh85093565,lcsh,1,Oak
http://id.loc.gov/authorities/subjects/sh85093747,lcsh,1,Observation (Psychology)
http://id.loc.gov/authorities/subjects/sh85093911,,1,Oceania -- Description and travel
http://id.loc.gov/authorities/subjects/sh85094814,lcsh,1,Onomatopoeia
http://id.loc.gov/authorities/subjects/sh85094833,lcsh,1,Ontology
http://id.loc.gov/authorities/subjects/sh85095118,lcsh,1,Oppression (Psychology)
http://id.loc.gov/authorities/subjects/sh85095193,lcsh,1,Optimism
http://id.loc.gov/authorities/subjects/sh85095351,lcsh,1,Order
http://id.loc.gov/authorities/subjects/sh85096147,lcsh,1,Outdoor photography
http://id.loc.gov/authorities/subjects/sh85096623,lcsh,1,Paint
http://id.loc.gov/authorities/subjects/sh85097591,lcsh,1,Handmade paper
http://id.loc.gov/authorities/subjects/sh85098789,lcsh,1,Pattern perception
http://id.loc.gov/authorities/subjects/sh85099340,lcsh,1,Pen drawing
http://id.loc.gov/authorities/subjects/sh85099711,lcsh,1,Perception (Philosophy)
http://id.loc.gov/authorities/subjects/sh85099809,lcsh,1,Performance art
http://id.loc.gov/authorities/subjects/sh85100250,lcsh,1,Peruvian poetry
http://id.loc.gov/authorities/subjects/sh85100683,lcsh,1,Phenomenology
http://id.loc.gov/authorities/subjects/sh85100886,lcsh,1,"Philosophy, Chinese"
http://id.loc.gov/authorities/subjects/sh85100893,lcsh,1,"Philosophy, Comparative"
http://id.loc.gov/authorities/subjects/sh85101228,lcsh,1,Photography of interiors
http://id.loc.gov/authorities/subjects/sh85101240,lcsh,1,Portrait photography
http://id.loc.gov/authorities/subjects/sh85101262,lcsh,1,"Photography, Abstract"
http://id.loc.gov/authorities/subjects/sh85101268,lcsh,1,Architectural photography
http://id.loc.gov/authorities/subjects/sh85101269,lcsh,1,"Photography, Artistic"
http://id.loc.gov/authorities/subjects/sh85101273,lcsh,1,"Photography, Close-up"
http://id.loc.gov/authorities/subjects/sh85101277,lcsh,1,Documentary photography
http://id.loc.gov/authorities/subjects/sh85101288,lcsh,1,Photojournalism
http://id.loc.gov/authorities/subjects/sh85101296,lcsh,1,"Photography, Pinhole"
http://id.loc.gov/authorities/subjects/sh85101306,lcsh,1,Zen photography
http://id.loc.gov/authorities/subjects/sh85101349,lcsh,1,Photography of hands
http://id.loc.gov/authorities/subjects/sh85101355,lcsh,1,Photography of men
http://id.loc.gov/authorities/subjects/sh85101358,lcsh,1,Photography of plants
http://id.loc.gov/authorities/subjects/sh85101365,lcsh,1,Photography of sports
http://id.loc.gov/authorities/subjects/sh85101368,lcsh,1,Photography of the nude
http://id.loc.gov/authorities/subjects/sh85101370,lcsh,1,Photography of water
http://id.loc.gov/authorities/subjects/sh85101371,lcsh,1,Photography of women
http://id.loc.gov/authorities/subjects/sh85102008,lcsh,1,Picture-writing
http://id.loc.gov/authorities/subjects/sh85103036,lcsh,1,Plants in art
http://id.loc.gov/authorities/subjects/sh85103703,lcsh,1,Poetics
http://id.loc.gov/authorities/subjects/sh85103704,lcsh,1,Poetry
http://id.loc.gov/authorities/subjects/sh85104348,lcsh,1,Political cartoons
http://id.loc.gov/authorities/subjects/sh85104388,lcsh,1,"Political poetry, American"
http://id.loc.gov/authorities/subjects/sh85104419,lcsh,1,"Political posters, Russian"
http://id.loc.gov/authorities/subjects/sh85104472,lcsh,1,Politics in art
http://id.loc.gov/authorities/subjects/sh85105008,lcsh,1,Pornography
http://id.loc.gov/authorities/subjects/sh85105092,lcsh,1,Portmanteau words
http://id.loc.gov/authorities/subjects/sh85105188,lcsh,1,"Portraits, American"
http://id.loc.gov/authorities/subjects/sh85106058,lcsh,1,Pragmatics
http://id.loc.gov/authorities/subjects/sh85106113,lcsh,1,Prayer
http://id.loc.gov/authorities/subjects/sh85106310,lcsh,1,Prejudices
http://id.loc.gov/authorities/subjects/sh85106751,lcsh,1,Printing
http://id.loc.gov/authorities/subjects/sh85106766,lcsh,1,Printing -- Specimens
http://id.loc.gov/authorities/subjects/sh85106795,lcsh,1,Proofs (Printing)
http://id.loc.gov/authorities/subjects/sh85106957,lcsh,1,"Prisoners -- Legal status, laws, etc"
http://id.loc.gov/authorities/subjects/sh85107412,lcsh,1,Promises
http://id.loc.gov/authorities/subjects/sh85108403,lcsh,1,Psychic trauma
http://id.loc.gov/authorities/subjects/sh85108405,lcsh,1,Parapsychology
http://id.loc.gov/authorities/subjects/sh85108411,lcsh,1,Psychoanalysis
http://id.loc.gov/authorities/subjects/sh85109107,lcsh,1,Punctuation
http://id.loc.gov/authorities/subjects/sh85109823,lcsh,1,Questioning
http://id.loc.gov/authorities/subjects/sh85109863,lcsh,1,Quilts
http://id.loc.gov/authorities/subjects/sh85110266,lcsh,1,Racism
http://id.loc.gov/authorities/subjects/sh85111552,lcsh,1,Rattle (Musical instrument)
http://id.loc.gov/authorities/subjects/sh85111669,lcsh,1,Reading -- Physiological aspects
http://id.loc.gov/authorities/subjects/sh85111673,lcsh,1,"Reading, Psychology of"
http://id.loc.gov/authorities/subjects/sh85111986,lcsh,1,Recreation in art
http://id.loc.gov/authorities/subjects/sh85112020,lcsh,1,"Recycling (Waste, etc.)"
http://id.loc.gov/authorities/subjects/sh85112063,lcsh,1,Red in art
http://id.loc.gov/authorities/subjects/sh85112316,lcsh,1,Refuse and refuse disposal
http://id.loc.gov/authorities/subjects/sh85112565,lcsh,1,Religion and culture
http://id.loc.gov/authorities/subjects/sh85113507,lcsh,1,Revolutions
http://id.loc.gov/authorities/subjects/sh85114776,lcsh,1,Rocks in art
http://id.loc.gov/authorities/subjects/sh85116537,lcsh,1,Sailing ships -- Models
http://id.loc.gov/authorities/subjects/sh85118162,lcsh,1,Schizophrenia
http://id.loc.gov/authorities/subjects/sh85118614,lcsh,1,"Science, Renaissance"
http://id.loc.gov/authorities/subjects/sh85119004,lcsh,1,Sculpture
http://id.loc.gov/authorities/subjects/sh85119221,lcsh,1,Sea in art
http://id.loc.gov/authorities/subjects/sh85119381,lcsh,1,Seasons in art
http://id.loc.gov/authorities/subjects/sh85119431,lcsh,1,Secrecy
http://id.loc.gov/authorities/subjects/sh85119759,lcsh,1,Self-help techniques
http://id.loc.gov/authorities/subjects/sh85119787,lcsh,1,Self-publishing
http://id.loc.gov/authorities/subjects/sh85119950,lcsh,1,Semiotics
http://id.loc.gov/authorities/subjects/sh85120086,lcsh,1,Separation (Psychology)
http://id.loc.gov/authorities/subjects/sh85120553,lcsh,1,Sex -- Religious aspects
http://id.loc.gov/authorities/subjects/sh85120626,lcsh,1,Sex in art
http://id.loc.gov/authorities/subjects/sh85120678,lcsh,1,Sexism
http://id.loc.gov/authorities/subjects/sh85120739,lcsh,1,Sexual intercourse
http://id.loc.gov/authorities/subjects/sh85122415,lcsh,1,Signs and symbols
http://id.loc.gov/authorities/subjects/sh85122862,lcsh,1,Single women
http://id.loc.gov/authorities/subjects/sh85123098,lcsh,1,Skateboarding
http://id.loc.gov/authorities/subjects/sh85123316,lcsh,1,Enslaved persons -- Social conditions
http://id.loc.gov/authorities/subjects/sh85123326,lcsh,1,Slavery -- United States
http://id.loc.gov/authorities/subjects/sh85123332,lcsh,1,Slave rebellions -- United States
http://id.loc.gov/authorities/subjects/sh85123406,lcsh,1,Sleep in art
http://id.loc.gov/authorities/subjects/sh85123784,lcsh,1,Snow in art
http://id.loc.gov/authorities/subjects/sh85123918,lcsh,1,Social change
http://id.loc.gov/authorities/subjects/sh85123927,lcsh,1,Social conflict
http://id.loc.gov/authorities/subjects/sh85124195,lcsh,1,Sociolinguistics
http://id.loc.gov/authorities/subjects/sh85124554,lcsh,1,Soldiers
http://id.loc.gov/authorities/subjects/sh85125392,lcsh,1,Sound recordings -- Album covers
http://id.loc.gov/authorities/subjects/sh85125492,,1,South Africa -- Politics and government -- 1961-1978
http://id.loc.gov/authorities/subjects/sh85125493,,1,South Africa -- Politics and government -- 1978-1989
http://id.loc.gov/authorities/subjects/sh85125494,,1,South Africa -- Race relations
http://id.loc.gov/authorities/subjects/sh85126049,,1,Spain -- Economic conditions
http://id.loc.gov/authorities/subjects/sh85126180,,1,Spain -- Social conditions
http://id.loc.gov/authorities/subjects/sh85126434,lcsh,1,Speech
http://id.loc.gov/authorities/subjects/sh85126625,lcsh,1,Spiders
http://id.loc.gov/authorities/subjects/sh85126779,lcsh,1,Spirituality
http://id.loc.gov/authorities/subjects/sh85127084,lcsh,1,Square
http://id.loc.gov/authorities/subjects/sh85127438,lcsh,1,Stars -- Mythology
http://id.loc.gov/authorities/subjects/sh85127469,lcsh,1,Stars in art
http://id.loc.gov/authorities/subjects/sh85128009,lcsh,1,Stereophonic sound systems
http://id.loc.gov/authorities/subjects/sh85128018,lcsh,1,Stereotypes (Social psychology)
http://id.loc.gov/authorities/subjects/sh85128135,lcsh,1,Still-life photography
http://id.loc.gov/authorities/subjects/sh85128407,lcsh,1,Storytelling
http://id.loc.gov/authorities/subjects/sh85129014,lcsh,1,String figures
http://id.loc.gov/authorities/subjects/sh85129015,lcsh,1,String in art
http://id.loc.gov/authorities/subjects/sh85129210,lcsh,1,Structuralism
http://id.loc.gov/authorities/subjects/sh85129750,lcsh,1,Suicide victims
http://id.loc.gov/authorities/subjects/sh85130757,lcsh,1,Surfing
http://id.loc.gov/authorities/subjects/sh85130879,lcsh,1,Survival and emergency equipment
http://id.loc.gov/authorities/subjects/sh85130882,lcsh,1,Survival
http://id.loc.gov/authorities/subjects/sh85131415,lcsh,1,Symbolism in art
http://id.loc.gov/authorities/subjects/sh85131441,lcsh,1,Symmetry (Art)
http://id.loc.gov/authorities/subjects/sh85132686,lcsh,1,Tarot
http://id.loc.gov/authorities/subjects/sh85132770,lcsh,1,Tattooing
http://id.loc.gov/authorities/subjects/sh85133190,lcsh,1,Technology in art
http://id.loc.gov/authorities/subjects/sh85133589,lcsh,1,Television broadcasting -- United States
http://id.loc.gov/authorities/subjects/sh85134112,lcsh,1,Terrorism
http://id.loc.gov/authorities/subjects/sh85134113,lcsh,1,Terrorism in art
http://id.loc.gov/authorities/subjects/sh85134309,lcsh,1,Textile crafts
http://id.loc.gov/authorities/subjects/sh85134589,lcsh,1,Theaters -- Models
http://id.loc.gov/authorities/subjects/sh85134988,lcsh,1,Thought and thinking
http://id.loc.gov/authorities/subjects/sh85135412,lcsh,1,Time in art
http://id.loc.gov/authorities/subjects/sh85136049,lcsh,1,Tools
http://id.loc.gov/authorities/subjects/sh85136294,lcsh,1,"Tower of the Winds (Athens, Greece)"
http://id.loc.gov/authorities/subjects/sh85136377,lcsh,1,Toys in art
http://id.loc.gov/authorities/subjects/sh85136958,lcsh,1,Translating and interpreting
http://id.loc.gov/authorities/subjects/sh85137042,lcsh,1,Transportation -- Planning
http://id.loc.gov/authorities/subjects/sh85137086,lcsh,1,Transsexuals
http://id.loc.gov/authorities/subjects/sh85137260,lcsh,1,Trees in art
http://id.loc.gov/authorities/subjects/sh85138286,lcsh,1,Truthfulness and falsehood
http://id.loc.gov/authorities/subjects/sh85139672,lcsh,1,Unicorns in art
http://id.loc.gov/authorities/subjects/sh85140008,lcsh,1,"Diplomatic and consular service, American"
http://id.loc.gov/authorities/subjects/sh85140055,lcsh,1,Immigrants -- United States
http://id.loc.gov/authorities/subjects/sh85140338,,1,"United States -- History, Military"
http://id.loc.gov/authorities/subjects/sh85140494,,1,United States -- Race relations
http://id.loc.gov/authorities/subjects/sh85141637,lcsh,1,Utopias in literature
http://id.loc.gov/authorities/subjects/sh85141832,lcsh,1,Valentines
http://id.loc.gov/authorities/subjects/sh85142739,lcsh,1,Venn diagrams
http://id.loc.gov/authorities/subjects/sh85143195,lcsh,1,Video art
http://id.loc.gov/authorities/subjects/sh85143202,lcsh,1,Video games
http://id.loc.gov/authorities/subjects/sh85143292,lcsh,1,"Vietnam War, 1961-1975 -- United States"
http://id.loc.gov/authorities/subjects/sh85143514,lcsh,1,Violence
http://id.loc.gov/authorities/subjects/sh85143520,lcsh,1,Violence in art
http://id.loc.gov/authorities/subjects/sh85143931,lcsh,1,Visual poetry
http://id.loc.gov/authorities/subjects/sh85144400,lcsh,1,Vodou in art
http://id.loc.gov/authorities/subjects/sh85144443,lcsh,1,Voyages and travels
http://id.loc.gov/authorities/subjects/sh85145181,lcsh,1,War in art
http://id.loc.gov/authorities/subjects/sh85145197,lcsh,1,War photography
http://id.loc.gov/authorities/subjects/sh85146512,,1,White Sea (Russia)
http://id.loc.gov/authorities/subjects/sh85146691,lcsh,1,Wild west shows
http://id.loc.gov/authorities/subjects/sh85147034,lcsh,1,Winter in art
http://id.loc.gov/authorities/subjects/sh85147262,lcsh,1,Wolves in art
http://id.loc.gov/authorities/subjects/sh85147274,lcsh,1,Women
http://id.loc.gov/authorities/subjects/sh85147330,lcsh,1,Women -- Portraits
http://id.loc.gov/authorities/subjects/sh85147433,lcsh,1,Women and religion
http://id.loc.gov/authorities/subjects/sh85147447,lcsh,1,Women artists
http://id.loc.gov/authorities/subjects/sh85147554,lcsh,1,Women in art
http://id.loc.gov/authorities/subjects/sh85147589,lcsh,1,Women in mass media
http://id.loc.gov/authorities/subjects/sh85147689,lcsh,1,Women printers
http://id.loc.gov/authorities/subjects/sh85148117,lcsh,1,"Words, New"
http://id.loc.gov/authorities/subjects/sh85148124,lcsh,1,Obscene words
http://id.loc.gov/authorities/subjects/sh85148125,lcsh,1,Words in art
http://id.loc.gov/authorities/subjects/sh85148139,lcsh,1,Work and family
http://id.loc.gov/authorities/subjects/sh85148284,lcsh,1,"World War, 1939-1945 -- Art and the war"
http://id.loc.gov/authorities/subjects/sh85148445,lcsh,1,"World War, 1939-1945 -- Monuments"
http://id.loc.gov/authorities/subjects/sh85148589,lcsh,1,Wounds and injuries
http://id.loc.gov/authorities/subjects/sh85148656,lcsh,1,Writing in art
http://id.loc.gov/authorities/subjects/sh85148749,lcsh,1,X-rays
http://id.loc.gov/authorities/subjects/sh85149938,lcsh,1,Zodiac
http://id.loc.gov/authorities/subjects/sh85149940,lcsh,1,Zodiac in art
http://id.loc.gov/authorities/subjects/sh86000984,lcsh,1,Erotic drawing
http://id.loc.gov/authorities/subjects/sh86005596,lcsh,1,Veterans -- United States
http://id.loc.gov/authorities/subjects/sh86006365,lcsh,1,Hairstyles
http://id.loc.gov/authorities/subjects/sh86006926,lcsh,1,"Wood-engraving, Spanish"
http://id.loc.gov/authorities/subjects/sh87000526,lcsh,1,New Age movement
http://id.loc.gov/authorities/subjects/sh87002172,lcsh,1,Social networks
http://id.loc.gov/authorities/subjects/sh87003896,lcsh,1,Monuments -- Washington (D.C.)
http://id.loc.gov/authorities/subjects/sh87004216,lcsh,1,Sustainable agriculture
http://id.loc.gov/authorities/subjects/sh87006080,lcsh,1,Vigilantes
http://id.loc.gov/authorities/subjects/sh87006735,lcsh,1,"Visual poetry, Uruguayan"
http://id.loc.gov/authorities/subjects/sh87007297,lcsh,1,Fluxus (Group of artists)
http://id.loc.gov/authorities/subjects/sh88001424,lcsh,1,Drunkenness (Philosophy)
http://id.loc.gov/authorities/subjects/sh88003566,lcsh,1,It (The English word)
http://id.loc.gov/authorities/subjects/sh88004378,lcsh,1,Filipinos -- United States
http://id.loc.gov/authorities/subjects/sh88005530,lcsh,1,Folklore -- Mexico
http://id.loc.gov/authorities/subjects/sh88006552,lcsh,1,Homophobia
http://id.loc.gov/authorities/subjects/sh88007892,lcsh,1,"Exiles' writings, Cuban"
http://id.loc.gov/authorities/subjects/sh89000478,lcsh,1,Postmodernism (Literature)
http://id.loc.gov/authorities/subjects/sh89000812,lcsh,1,Global warming
http://id.loc.gov/authorities/subjects/sh89001771,lcsh,1,"Posters, Soviet"
http://id.loc.gov/authorities/subjects/sh89002047,lcsh,1,"Propaganda, Soviet"
http://id.loc.gov/authorities/subjects/sh89004185,lcsh,1,Puppet theater
http://id.loc.gov/authorities/subjects/sh89005492,lcsh,1,Fossils
http://id.loc.gov/authorities/subjects/sh89005495,lcsh,1,Animal rights
http://id.loc.gov/authorities/subjects/sh89006640,lcsh,1,"Arts, Argentine"
http://id.loc.gov/authorities/subjects/sh90001578,,1,Iran -- Social conditions
http://id.loc.gov/authorities/subjects/sh90001789,lcsh,1,Photography -- Digital techniques
http://id.loc.gov/authorities/subjects/sh90002643,lcsh,1,Regret
http://id.loc.gov/authorities/subjects/sh90003519,lcsh,1,Source code (Computer science)
http://id.loc.gov/authorities/subjects/sh90004751,lcsh,1,"Serigraphy, Mexican"
http://id.loc.gov/authorities/subjects/sh91001601,lcsh,1,Ecofeminism
http://id.loc.gov/authorities/subjects/sh91002236,lcsh,1,Historical reenactments
http://id.loc.gov/authorities/subjects/sh91003538,,1,North Shore (Mass. : Coast)
http://id.loc.gov/authorities/subjects/sh91003756,lcsh,1,Gender identity
http://id.loc.gov/authorities/subjects/sh91006098,lcsh,1,Personal archives
http://id.loc.gov/authorities/subjects/sh92001504,lcsh,1,Man-woman relationships
http://id.loc.gov/authorities/subjects/sh93001184,lcsh,1,Outsider art
http://id.loc.gov/authorities/subjects/sh93002335,lcsh,1,Photocollage
http://id.loc.gov/authorities/subjects/sh93003368,lcsh,1,Artistic collaboration
http://id.loc.gov/authorities/subjects/sh93003796,lcsh,1,Action figures (Toys)
http://id.loc.gov/authorities/subjects/sh93005742,lcsh,1,Teenage girls in popular culture
http://id.loc.gov/authorities/subjects/sh93007118,lcsh,1,Appropriation (Art)
http://id.loc.gov/authorities/subjects/sh93007871,lcsh,1,Women -- Mexico
http://id.loc.gov/authorities/subjects/sh93008343,lcsh,1,Imaginary companions
http://id.loc.gov/authorities/subjects/sh94000680,lcsh,1,Otomi mythology
http://id.loc.gov/authorities/subjects/sh94000681,lcsh,1,Yaqui mythology
http://id.loc.gov/authorities/subjects/sh94000960,lcsh,1,Nahua mythology
http://id.loc.gov/authorities/subjects/sh94001190,lcsh,1,Landscape archaeology
http://id.loc.gov/authorities/subjects/sh94002076,lcsh,1,Nuclear power plants -- Accidents
http://id.loc.gov/authorities/subjects/sh94002873,lcsh,1,Social epistemology
http://id.loc.gov/authorities/subjects/sh94003046,lcsh,1,Personal information management
http://id.loc.gov/authorities/subjects/sh94003061,lcsh,1,Communication and technology
http://id.loc.gov/authorities/subjects/sh94004191,lcsh,1,Stills (Motion pictures)
http://id.loc.gov/authorities/subjects/sh94004256,lcsh,1,Encyclopedias and dictionaries in literature
http://id.loc.gov/authorities/subjects/sh94005637,,1,"Chiapas (Mexico) -- History -- Peasant Uprising, 1994-"
http://id.loc.gov/authorities/subjects/sh94005718,lcsh,1,Cryptozoology
http://id.loc.gov/authorities/subjects/sh94006224,lcsh,1,Lost articles
http://id.loc.gov/authorities/subjects/sh94007824,lcsh,1,Physics in literature
http://id.loc.gov/authorities/subjects/sh94008313,lcsh,1,Exquisite corpse (Game)
http://id.loc.gov/authorities/subjects/sh94009167,lcsh,1,Wolves in literature
http://id.loc.gov/authorities/subjects/sh94009624,lcsh,1,Rave culture
http://id.loc.gov/authorities/subjects/sh95001685,lcsh,1,Letterpress printing
http://id.loc.gov/authorities/subjects/sh95004001,lcsh,1,Strangers
http://id.loc.gov/authorities/subjects/sh95006487,lcsh,1,Radio art
http://id.loc.gov/authorities/subjects/sh95007107,lcsh,1,Weaving in literature
http://id.loc.gov/authorities/subjects/sh95008487,lcsh,1,Passing (Identity)
http://id.loc.gov/authorities/subjects/sh96000331,lcsh,1,Exploitation
http://id.loc.gov/authorities/subjects/sh96006510,lcsh,1,Serial murderers in literature
http://id.loc.gov/authorities/subjects/sh96007717,lcsh,1,Female nude in art
http://id.loc.gov/authorities/subjects/sh96009027,lcsh,1,Garden structures -- Germany
http://id.loc.gov/authorities/subjects/sh96011080,lcsh,1,Aging in art
http://id.loc.gov/authorities/subjects/sh96011083,lcsh,1,AIDS (Disease) in art
http://id.loc.gov/authorities/subjects/sh96011089,lcsh,1,Coffee in art
http://id.loc.gov/authorities/subjects/sh96011104,lcsh,1,Consumption (Economics) in art
http://id.loc.gov/authorities/subjects/sh96011135,lcsh,1,African American men in art
http://id.loc.gov/authorities/subjects/sh96011153,lcsh,1,Cosmology in art
http://id.loc.gov/authorities/subjects/sh96011363,lcsh,1,Crime in art
http://id.loc.gov/authorities/subjects/sh96011443,lcsh,1,Astronomy in art
http://id.loc.gov/authorities/subjects/sh96011505,lcsh,1,Desire in art
http://id.loc.gov/authorities/subjects/sh96011516,lcsh,1,Dwellings in art
http://id.loc.gov/authorities/subjects/sh96011522,lcsh,1,Fables in art
http://id.loc.gov/authorities/subjects/sh96011526,lcsh,1,Feminism in art
http://id.loc.gov/authorities/subjects/sh96011616,lcsh,1,Bee culture in art
http://id.loc.gov/authorities/subjects/sh96011640,lcsh,1,Genetics in art
http://id.loc.gov/authorities/subjects/sh96011700,lcsh,1,Boats and boating in art
http://id.loc.gov/authorities/subjects/sh96011709,lcsh,1,Books and reading in art
http://id.loc.gov/authorities/subjects/sh96011758,lcsh,1,Childbirth in art
http://id.loc.gov/authorities/subjects/sh96011828,lcsh,1,Identity (Psychology) in art
http://id.loc.gov/authorities/subjects/sh96011913,lcsh,1,Medicine in art
http://id.loc.gov/authorities/subjects/sh96011924,lcsh,1,National socialism in art
http://id.loc.gov/authorities/subjects/sh96011960,lcsh,1,Privacy in art
http://id.loc.gov/authorities/subjects/sh96011980,lcsh,1,Slavery in art
http://id.loc.gov/authorities/subjects/sh96012003,lcsh,1,Sex role in art
http://id.loc.gov/authorities/subjects/sh96012007,lcsh,1,Spirituality in art
http://id.loc.gov/authorities/subjects/sh96012133,lcsh,1,Tango (Dance) in art
http://id.loc.gov/authorities/subjects/sh96012208,lcsh,1,Ideology in art
http://id.loc.gov/authorities/subjects/sh96012210,lcsh,1,Torture in art
http://id.loc.gov/authorities/subjects/sh96012221,lcsh,1,Water in art
http://id.loc.gov/authorities/subjects/sh96012263,lcsh,1,Anxiety in art
http://id.loc.gov/authorities/subjects/sh96012266,lcsh,1,Apartheid in art
http://id.loc.gov/authorities/subjects/sh97000008,lcsh,1,Chance in art
http://id.loc.gov/authorities/subjects/sh97000042,lcsh,1,Nuclear explosions in art
http://id.loc.gov/authorities/subjects/sh97000077,lcsh,1,Dolls in art
http://id.loc.gov/authorities/subjects/sh97000102,lcsh,1,Ecology in art
http://id.loc.gov/authorities/subjects/sh97000131,lcsh,1,Parables in art
http://id.loc.gov/authorities/subjects/sh97000232,lcsh,1,Existentialism in art
http://id.loc.gov/authorities/subjects/sh97000334,lcsh,1,Playing cards in art
http://id.loc.gov/authorities/subjects/sh97000348,lcsh,1,Political prisoners in art
http://id.loc.gov/authorities/subjects/sh97000400,lcsh,1,Postage stamps in art
http://id.loc.gov/authorities/subjects/sh97000485,lcsh,1,Prairies in art
http://id.loc.gov/authorities/subjects/sh97000486,lcsh,1,Pregnancy in art
http://id.loc.gov/authorities/subjects/sh97000558,lcsh,1,Shipwrecks in art
http://id.loc.gov/authorities/subjects/sh97000561,lcsh,1,Shoes in art
http://id.loc.gov/authorities/subjects/sh97000648,lcsh,1,Proverbs in art
http://id.loc.gov/authorities/subjects/sh97000669,lcsh,1,Racism in art
http://id.loc.gov/authorities/subjects/sh97000679,lcsh,1,Social isolation in art
